"","Hectare","Shift","Date","X","Y","Unique.Squirrel.ID","Hectare.Squirrel.Number","Age","Primary.Fur.Color","Highlight.Fur.Color","Combination.of.Primary.and.Highlight.Color","Color.notes","Location","Above.Ground.Sighter.Measurement","Specific.Location","Running","Chasing","Climbing","Eating","Foraging","Other.Activities","Kuks","Quaas","Moans","Tail.flags","Tail.twitches","Approaches","Indifferent","Runs.from","Other.Interactions","Lat.Long","Anonymized.Sighter","Sighter.Observed.Weather.Data","Litter","Litter.Notes","Other.Animal.Sightings","Hectare.Conditions","Hectare.Conditions.Notes","Number.of.sighters","Number.of.Squirrels","Total.Time.of.Sighting","temperature_fahrenheit","temperature_celsius","sunny"
"73","01E","PM",10072018,-73.9772053786965,40.7663906573332,"1E-PM-1007-02",2,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","false","","POINT (-73.9772053786965 40.7663906573332)",3334,"80º F, Sunny","None","","Humans, Dogs, Pigeons,  Robins. Blue jays","Busy","",2,3,20,80,26.7,FALSE
"74","01E","PM",10072018,-73.9771924901559,40.7666722729471,"1E-PM-1007-01",1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","true","false","false","people feeding squirrel","POINT (-73.9771924901559 40.7666722729471)",3334,"80º F, Sunny","None","","Humans, Dogs, Pigeons,  Robins. Blue jays","Busy","",2,3,20,80,26.7,FALSE
"75","01F","AM",10102018,-73.9765877920583,40.7660946071574,"1F-AM-1010-04",4,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.9765877920583 40.7660946071574)",123,"74º F, Partly cloudy, no wind","None","","Humans, Dogs, Ducks","Calm","",1,5,20,74,23.3,FALSE
"76","01F","AM",10102018,-73.9766195697096,40.7661907261547,"1F-AM-1010-04",4,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.9766195697096 40.7661907261547)",123,"74º F, Partly cloudy, no wind","None","","Humans, Dogs, Ducks","Calm","",1,5,20,74,23.3,FALSE
"77","01F","AM",10102018,-73.9765386965371,40.766371971273,"1F-AM-1010-02",2,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.9765386965371 40.766371971273)",123,"74º F, Partly cloudy, no wind","None","","Humans, Dogs, Ducks","Calm","",1,5,20,74,23.3,FALSE
"78","01F","AM",10102018,-73.9764601882854,40.766070446642,"1F-AM-1010-05",5,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.9764601882854 40.766070446642)",123,"74º F, Partly cloudy, no wind","None","","Humans, Dogs, Ducks","Calm","",1,5,20,74,23.3,FALSE
"79","01F","AM",10102018,-73.9767314435027,40.7661199889431,"1F-AM-1010-01",1,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.9767314435027 40.7661199889431)",123,"74º F, Partly cloudy, no wind","None","","Humans, Dogs, Ducks","Calm","",1,5,20,74,23.3,FALSE
"80","01F","PM",10192018,-73.9768173303165,40.7661261813557,"1F-PM-1019-01",1,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","true","","POINT (-73.9768173303165 40.7661261813557)",241,"59º F, Clear","None","","Humans, Dogs, Pigeons, Birds","Busy","",1,3,24,59,15,TRUE
"81","01F","PM",10192018,-73.9761375729505,40.7662231892125,"1F-PM-1019-02",2,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Above Ground","2","","false","false","true","true","false","","false","false","false","false","false","true","false","false","","POINT (-73.9761375729505 40.7662231892125)",241,"59º F, Clear","None","","Humans, Dogs, Pigeons, Birds","Busy","",1,3,24,59,15,TRUE
"82","01F","PM",10192018,-73.9764013589865,40.7663063499207,"1F-PM-1019-03",3,"Juvenile","Gray","","Gray+","","Above Ground","1","","false","false","false","false","false","hiding","false","false","false","false","false","false","false","false","","POINT (-73.9764013589865 40.7663063499207)",241,"59º F, Clear","None","","Humans, Dogs, Pigeons, Birds","Busy","",1,3,24,59,15,TRUE
"83","01G","AM",10062018,-73.9745152462626,40.7655415515908,"1G-AM-1006-04",4,"Adult","Gray","White","Gray+White","","","","","false","true","false","false","true","collecting nest material","false","false","false","false","true","false","true","false","","POINT (-73.9745152462626 40.76554155159081)",232,"64º F, cloudy, light drizzle","None","","Humans, Dogs, Pigeons, Ducks, Bluejay, Sparrow, Starling","Busy","",1,4,25,64,17.8,FALSE
"84","01G","AM",10062018,-73.9745908987975,40.7655191512308,"1G-AM-1006-03",3,"Adult","Black","Cinnamon","Black+Cinnamon","","Ground Plane","FALSE","","false","true","false","false","true","","false","false","false","false","false","true","false","false","","POINT (-73.9745908987975 40.7655191512308)",232,"64º F, cloudy, light drizzle","None","","Humans, Dogs, Pigeons, Ducks, Bluejay, Sparrow, Starling","Busy","",1,4,25,64,17.8,FALSE
"85","01G","AM",10062018,-73.9746918762076,40.7655231883678,"1G-AM-1006-02",2,"Juvenile","Gray","White","Gray+White","","Above Ground","30","","false","false","true","false","true","","false","false","false","false","true","false","true","false","","POINT (-73.9746918762076 40.7655231883678)",232,"64º F, cloudy, light drizzle","None","","Humans, Dogs, Pigeons, Ducks, Bluejay, Sparrow, Starling","Busy","",1,4,25,64,17.8,FALSE
"86","01G","AM",10062018,-73.9745818450109,40.7654498873627,"1G-AM-1006-01",1,"Adult","Black","","Black+","","Ground Plane","FALSE","","false","true","false","false","true","","false","false","false","false","true","false","true","false","","POINT (-73.9745818450109 40.7654498873627)",232,"64º F, cloudy, light drizzle","None","","Humans, Dogs, Pigeons, Ducks, Bluejay, Sparrow, Starling","Busy","",1,4,25,64,17.8,FALSE
"87","01G","PM",10102018,-73.9756573579063,40.7656644063024,"1G-PM-1010-01",1,"Adult","Gray","White","Gray+White","","Above Ground","15","","false","false","true","true","false","","false","false","false","true","false","false","true","false","too busy eating in his tree","POINT (-73.9756573579063 40.7656644063024)",151,"77º F, Warm, sunny, humid","None","","Humans, Dogs, Cats, Raccoons","Busy","",1,3,28,77,25,FALSE
"88","01G","PM",10102018,-73.9747313152152,40.7653888351839,"1G-PM-1010-03",3,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","true","false","false","","POINT (-73.9747313152152 40.7653888351839)",151,"77º F, Warm, sunny, humid","None","","Humans, Dogs, Cats, Raccoons","Busy","",1,3,28,77,25,FALSE
"89","01G","PM",10102018,-73.9754527701832,40.7656088463928,"1G-PM-1010-02",2,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Above Ground","20","","false","false","false","false","false","laying on tree branch","false","false","false","true","true","false","false","false","","POINT (-73.9754527701832 40.7656088463928)",151,"77º F, Warm, sunny, humid","None","","Humans, Dogs, Cats, Raccoons","Busy","",1,3,28,77,25,FALSE
"90","01H","AM",10122018,-73.9744960829844,40.7652585501959,"1H-AM-1012-01",1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","true","false","true","first approaches then runs from - he was less than 1 yd. away from me.","POINT (-73.9744960829844 40.7652585501959)",224,"59º F, mostly sunny, windy","Some","","Humans, Pigeons, Small birds","Busy","",1,2,27,59,15,FALSE
"91","01H","AM",10122018,-73.9736543790582,40.7651444188432,"1H-AM-1012-02",2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9736543790582 40.7651444188432)",224,"59º F, mostly sunny, windy","Some","","Humans, Pigeons, Small birds","Busy","",1,2,27,59,15,FALSE
"92","01H","PM",10132018,-73.9740007759509,40.7650077086539,"1H-PM-1013-01",1,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","false","true","false","","POINT (-73.9740007759509 40.7650077086539)",27,"56° F, Cloudy","None","","Humans","Busy","",1,2,28,56,13.3,FALSE
"93","01H","PM",10132018,-73.9734630412566,40.7653097139415,"1H-PM-1013-02",2,"Adult","Cinnamon","Gray","Cinnamon+Gray","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","false","true","false","","POINT (-73.9734630412566 40.7653097139415)",27,"56° F, Cloudy","None","","Humans","Busy","",1,2,28,56,13.3,FALSE
"94","01I","PM",10122018,-73.9733222531339,40.7649975371546,"1I-PM-1012-01",1,"Juvenile","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","true","false","false","true","","POINT (-73.9733222531339 40.7649975371546)",225226,"cold, sunny","Some","","Humans, Hawks, Dogs, Pigeons, Cats","Busy","",2,4,70,NA,NA,FALSE
"95","01I","PM",10122018,-73.9736873018042,40.7649106677138,"1I-PM-1012-02",2,"Juvenile","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.","Above Ground","1","tree","false","false","true","false","false","","true","false","false","false","false","false","false","true","","POINT (-73.9736873018042 40.7649106677138)",225226,"cold, sunny","Some","","Humans, Hawks, Dogs, Pigeons, Cats","Busy","",2,4,70,NA,NA,FALSE
"96","01I","PM",10122018,-73.9728146482385,40.7652951714745,"1I-PM-1012-03",3,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Black, & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","true","false","false","false","true","","POINT (-73.97281464823851 40.765295171474506)",225226,"cold, sunny","Some","","Humans, Hawks, Dogs, Pigeons, Cats","Busy","",2,4,70,NA,NA,FALSE
"97","01I","PM",10122018,-73.97296259363,40.7652601851275,"1I-PM-1012-04",4,"Juvenile","Cinnamon","White","Cinnamon+White","Cinnamon & White selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.","Above Ground","2","on ledge","false","false","true","false","false","","false","false","false","false","true","false","false","true","","POINT (-73.97296259363 40.7652601851275)",225226,"cold, sunny","Some","","Humans, Hawks, Dogs, Pigeons, Cats","Busy","",2,4,70,NA,NA,FALSE
"98","02A","AM",10102018,-73.9807078515193,40.7683335292642,"2A-AM-1010-04",4,"Adult","Cinnamon","Gray","Cinnamon+Gray","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","true","false","true","false","","POINT (-73.9807078515193 40.7683335292642)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"99","02A","AM",10102018,-73.9806959248152,40.7684820679479,"2A-AM-1010-01",1,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","false","true","false","","POINT (-73.9806959248152 40.7684820679479)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"100","02A","AM",10102018,-73.9806718258385,40.7692776896995,"2A-AM-1010-07",7,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","true","false","false","false","couldn't get near","POINT (-73.9806718258385 40.76927768969951)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"101","02A","AM",10102018,-73.9809610117171,40.7683896665502,"2A-AM-1010-02",2,"","Gray","Cinnamon","Gray+Cinnamon","","Above Ground","","perched on small fence","false","false","false","true","false","","false","false","false","false","true","false","false","true","","POINT (-73.9809610117171 40.7683896665502)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"102","02A","AM",10102018,-73.9809342290598,40.7687265606227,"2A-AM-1010-05",5,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","base of tree with ~ 30 small birds all eating","false","false","false","true","true","","false","false","false","false","true","true","true","false","","POINT (-73.9809342290598 40.7687265606227)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"103","02A","AM",10102018,-73.9810149147578,40.7683925377714,"2A-AM-1010-03",3,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Above Ground","1","on trunk","false","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.9810149147578 40.7683925377714)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"104","02A","AM",10102018,-73.9811585807616,40.768706748732,"2A-AM-1010-06",6,"Adult","Cinnamon","","Cinnamon+","","Ground Plane","FALSE","","true","true","false","false","false","chasing #5","false","false","false","false","false","false","false","false","","POINT (-73.9811585807616 40.768706748732)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"105","02A","AM",10102018,-73.9805137046778,40.769275143797,"2A-AM-1010-08",8,"Adult","Gray","","Gray+","Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.","Ground Plane","FALSE","","true","false","false","false","true","","false","false","false","false","true","false","false","false","","POINT (-73.9805137046778 40.769275143797)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"106","02A","AM",10102018,-73.9801636400744,40.7690192055926,"2A-AM-1010-09",9,"Adult","Gray","White","Gray+White","","Above Ground","","climbing in bush","false","false","true","false","false","hopping & flipping around. this one was very energetic & jumping aorund","false","false","false","false","true","false","false","false","climbed a foot up a tree and watched me","POINT (-73.9801636400744 40.7690192055926)",66,"73º F, Cloudy, 85% humidity","Abundant","","Humans, Dogs","Busy","",1,9,25,73,22.8,FALSE
"107","02A","PM",10192018,-73.9808247660048,40.7689408831287,"2A-PM-1019-01",1,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","false","false","false","false","false","runs from","false","false","false","true","false","false","false","true","","POINT (-73.9808247660048 40.7689408831287)",109,"55º F, Sun","Some","","Humans, Dogs, Pigeons, Downy Woodpecker, Sparrows","Calm","",1,6,30,55,12.8,TRUE
"108","02A","PM",10192018,-73.9810843611086,40.7687905493699,"2A-PM-1019-05",5,"?","Gray","","Gray+","","Above Ground","50","in tall planetree","true","false","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9810843611086 40.7687905493699)",109,"55º F, Sun","Some","","Humans, Dogs, Pigeons, Downy Woodpecker, Sparrows","Calm","",1,6,30,55,12.8,TRUE
"109","02A","PM",10192018,-73.9809688694074,40.7688535974878,"2A-PM-1019-06",6,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9809688694074 40.7688535974878)",109,"55º F, Sun","Some","","Humans, Dogs, Pigeons, Downy Woodpecker, Sparrows","Calm","",1,6,30,55,12.8,TRUE
